COREF	start_token	end_token	prop	cat	text
-1	42639	42640	NOM	PER	a sailor
0	42663	42663	PRON	PER	I
-1	42665	42665	PRON	PER	you
-1	42672	42672	PRON	PER	him
0	42676	42676	PRON	PER	I
-1	42691	42691	PRON	PER	you
-1	42699	42702	NOM	GPE	most countries in Europe
50	42702	42702	PROP	GPE	Europe
-1	42705	42705	PRON	GPE	their
-1	42705	42707	NOM	LOC	their foreign settlements
-1	42719	42719	PRON	PER	his
-1	42731	42731	PRON	PER	him
0	42733	42733	PRON	PER	I
-1	42742	42742	PRON	PER	He
346	42758	42758	PROP	PER	Ch
343	42761	42761	PROP	PER	Tom
0	42764	42764	PRON	PER	I
-1	42766	42766	PRON	PER	he
-1	42773	42773	PRON	PER	he
345	42776	42776	PROP	PER	Fa
0	42778	42778	PRON	PER	I
-1	42789	42789	PRON	PER	They
-1	42793	42793	NOM	FAC	home
342	42796	42796	PROP	PER	Charles
-1	42802	42802	PRON	PER	his
-1	42802	42803	NOM	PER	his father
-1	42806	42806	PRON	PER	him
-1	42808	42809	NOM	LOC	the globe
-1	42818	42818	PRON	PER	THEIR
342	42822	42822	PROP	PER	Charles
238	42824	42824	PROP	PER	Papa
-1	42826	42826	PRON	PER	you
-1	42833	42833	PRON	PER	you
-1	42837	42837	PRON	PER	us
-1	42842	42842	PRON	PER	you
-1	42845	42845	PRON	PER	us
-1	42849	42849	PRON	PER	we
-1	42860	42860	PRON	PER	you
-1	42864	42865	NOM	PER	dear papa
-1	42868	42868	PRON	PER	us
-1	42870	42873	NOM	PER	a very pretty one
350	42875	42875	PROP	PER	Father
0	42879	42879	PRON	PER	my
-1	42893	42893	NOM	PER	papa
345	42895	42895	PROP	PER	Fa
-1	42908	42912	NOM	PER	some men dressed all alike
-1	42920	42920	PRON	PER	their
345	42923	42923	PROP	PER	Fa
-1	42927	42927	PRON	PER	they
-1	42933	42935	NOM	LOC	a dark heath
-1	42943	42947	NOM	FAC	a deep forest .... Ch
-1	42949	42949	PRON	PER	They
-1	42951	42954	NOM	PER	ill - looking fellows
0	42956	42956	PRON	PER	I
345	42960	42960	PROP	GPE	Fa
0	42962	42962	PRON	PER	I
-1	42972	42972	PRON	PER	they
-1	42980	42981	NOM	PER	most one
-1	42987	42987	PRON	PER	their
-1	42990	42996	NOM	FAC	an old ruined tower on the hill
-1	42995	42996	NOM	LOC	the hill
-1	43014	43014	NOM	PER	papa
345	43016	43016	PROP	GPE	Fa
345	43051	43051	PROP	PER	Fa
-1	43057	43057	PRON	PER	they
-1	43073	43073	PRON	PER	they
-1	43079	43079	PRON	PER	they
-1	43093	43093	NOM	PER	papa
-1	43095	43095	PRON	PER	they
345	43102	43102	PROP	PER	Fa
-1	43104	43104	PRON	PER	They
-1	43112	43112	PRON	PER	themselves
-1	43118	43118	PRON	PER	they
-1	43122	43122	PRON	PER	they
-1	43126	43126	PRON	PER	They
0	43130	43130	PRON	PER	I
-1	43140	43143	NOM	FAC	a neat pretty village
-1	43145	43145	PRON	PER	they
-1	43153	43154	NOM	GPE	a village
-1	43158	43159	NOM	PER	wicked wretches
345	43161	43161	PROP	GPE	Fa
-1	43168	43168	PRON	PER	they
-1	43171	43173	NOM	PER	twenty thousand men
-1	43180	43180	NOM	PER	papa
-1	43182	43182	PRON	PER	You
0	43186	43186	PRON	PER	I
0	43191	43191	PRON	PER	I
-1	43195	43195	PRON	PER	you
-1	43203	43203	PRON	PER	you
-1	43208	43208	PRON	PER	you
0	43212	43212	PRON	PER	me
-1	43218	43218	PRON	PER	they
0	43222	43222	PRON	PER	I
-1	43227	43228	NOM	PER	these fellows
-1	43230	43230	PRON	PER	their
345	43233	43233	PROP	PER	Fa
-1	43239	43239	PRON	PER	they
-1	43244	43244	PRON	PER	they
-1	43251	43252	NOM	PER	these men
-1	43254	43256	NOM	PER	twenty thousand people
345	43260	43260	PROP	PER	Fa
-1	43265	43266	NOM	PER	the murderers
0	43276	43276	PRON	PER	I
-1	43279	43279	PRON	PER	you
-1	43282	43282	PRON	PER	you
345	43287	43287	PROP	GPE	Fa
0	43290	43290	PRON	PER	I
0	43293	43293	PRON	PER	I
351	43310	43310	PROP	PER	INDUR
-1	43316	43318	NOM	PER	fairies and genii
-1	43323	43323	PRON	PER	they
-1	43331	43335	NOM	GPE	the country of the Bramins
352	43334	43335	PROP	PER	the Bramins
-1	43337	43340	NOM	PER	a man named Indur
351	43340	43340	PROP	PER	Indur
-1	43366	43367	NOM	PER	those people
-1	43392	43392	PRON	PER	he
-1	43415	43417	NOM	LOC	a hanging cliff
-1	43426	43426	PRON	PER	he
-1	43439	43439	PRON	PER	their
-1	43457	43457	PRON	PER	he
-1	43466	43466	PRON	PER	their
-1	43466	43467	NOM	FAC	their dens
-1	43488	43488	PRON	PER	he
-1	43494	43494	PRON	PER	his
-1	43501	43501	PRON	PER	he
-1	43526	43526	NOM	PER	kid
-1	43539	43539	PRON	PER	he
-1	43546	43547	NOM	LOC	the forest
351	43589	43589	PROP	PER	Indur
-1	43602	43602	PRON	PER	his
-1	43605	43605	PRON	PER	He
-1	43609	43609	PRON	PER	his
-1	43618	43618	PRON	PER	his
-1	43623	43623	PRON	PER	it
-1	43644	43644	PRON	PER	him
-1	43647	43647	PRON	PER	him
-1	43649	43649	PRON	PER	he
-1	43657	43657	PRON	PER	him
351	43679	43679	PROP	PER	Indur
-1	43684	43684	PRON	PER	He
-1	43701	43701	PRON	PER	his
-1	43710	43710	PRON	PER	he
-1	43713	43713	PRON	PER	he
-1	43729	43729	PRON	PER	he
-1	43736	43736	PRON	PER	he
-1	43742	43744	NOM	PER	a beautiful woman
-1	43751	43751	PRON	PER	I
-1	43756	43756	PRON	PER	thy
-1	43759	43759	PRON	PER	me
-1	43766	43766	PRON	PER	thy
353	43785	43785	PROP	PER	Perizinda
-1	43788	43788	PRON	PER	thou
-1	43809	43809	PRON	PER	I
-1	43820	43820	PRON	PER	I
-1	43834	43834	PRON	PER	thou
-1	43839	43839	PRON	PER	me
-1	43845	43845	PRON	PER	my
-1	43857	43857	PRON	PER	I
-1	43862	43862	PRON	PER	thee
-1	43865	43865	PRON	PER	thou
-1	43876	43876	PRON	PER	thou
-1	43892	43892	PRON	PER	me
-1	43894	43894	PRON	PER	my
353	43898	43898	PROP	PER	Perizinda
351	43902	43902	PROP	PER	Indur
-1	43906	43906	PRON	PER	you
0	43912	43912	PRON	PER	my
0	43920	43920	PRON	PER	I
0	43925	43925	PRON	PER	my
0	43928	43928	PRON	PER	I
0	43940	43940	PRON	PER	I
0	43949	43949	PRON	PER	me
0	43956	43956	PRON	PER	I
-1	43984	43985	NOM	PER	the fairy
-1	44003	44003	PRON	PER	she
351	44008	44008	PROP	PER	Indur
-1	44012	44012	PRON	PER	him
-1	44017	44017	PRON	PER	his
-1	44020	44020	PRON	PER	He
-1	44030	44030	PRON	PER	he
-1	44032	44032	PRON	PER	himself
-1	44034	44036	NOM	LOC	a green valley
-1	44042	44044	NOM	LOC	a clear stream
-1	44053	44053	PRON	PER	He
-1	44055	44055	PRON	PER	his
-1	44086	44086	PRON	PER	his
-1	44086	44087	NOM	PER	his companions
-1	44098	44099	NOM	PER	an enemy
-1	44102	44102	PRON	PER	they
-1	44114	44117	NOM	LOC	the neighbouring immense plains
-1	44120	44120	PRON	PER	they
351	44130	44130	PROP	PER	Indur
-1	44140	44140	PRON	PER	his
-1	44149	44150	NOM	LOC	the desert
-1	44162	44162	PRON	PER	his
-1	44200	44200	PRON	PER	They
-1	44221	44223	NOM	PER	the surrounding crowd
-1	44230	44234	NOM	PER	a whole army of hunters
-1	44237	44241	NOM	PER	the king of the country
-1	44240	44241	NOM	GPE	the country
-1	44245	44245	PRON	PER	his
-1	44245	44246	NOM	PER	his nobles
-1	44258	44260	NOM	PER	the Eastern people
-1	44271	44277	NOM	PER	numbers of affrighted animals of various kinds
-1	44294	44294	PRON	PER	them
-1	44299	44300	NOM	PER	The huntsmen
-1	44308	44308	PRON	PER	their
-1	44311	44311	PRON	PER	their
-1	44315	44316	NOM	PER	the prince
-1	44318	44318	PRON	PER	his
-1	44318	44319	NOM	PER	his lords
-1	44322	44322	PRON	PER	them
-1	44324	44324	PRON	PER	they
351	44335	44335	PROP	PER	Indur
-1	44337	44337	PRON	PER	his
-1	44337	44339	NOM	PER	his surviving companions
-1	44355	44365	NOM	LOC	that part of the ring which was the most weakly guarded
-1	44358	44365	NOM	LOC	the ring which was the most weakly guarded
-1	44376	44385	NOM	PER	a few , leaping over the heads of the people
-1	44384	44385	NOM	PER	the people
351	44391	44391	PROP	PER	Indur
-1	44399	44399	PRON	PER	he
-1	44403	44404	NOM	LOC	the plain
-1	44408	44408	PRON	PER	his
-1	44414	44418	NOM	PER	an enemy swifter than himself
-1	44418	44418	PRON	PER	himself
-1	44420	44420	PRON	PER	him
-1	44434	44435	NOM	PER	the huntsmen
-1	44441	44442	NOM	PER	the fugitives
351	44450	44450	PROP	PER	Indur
-1	44455	44455	PRON	PER	his
-1	44458	44458	PRON	PER	his
-1	44463	44463	PRON	PER	his
-1	44466	44466	PRON	PER	his
351	44469	44469	PROP	PER	Indur
-1	44479	44479	PRON	PER	he
-1	44496	44497	NOM	PER	the hunters
-1	44510	44510	PRON	PER	his
-1	44516	44516	PRON	PER	him
-1	44523	44523	PRON	PER	his
-1	44526	44526	PRON	PER	He
351	44546	44546	PROP	PER	Indur
-1	44554	44554	PRON	PER	himself
-1	44571	44571	PRON	PER	their
-1	44577	44579	NOM	LOC	the arctic regions
-1	44584	44584	PRON	PER	he
-1	44600	44600	PRON	PER	him
-1	44608	44608	NOM	LOC	plains
-1	44610	44610	NOM	LOC	mountains
-1	44612	44612	NOM	LOC	rivers
-1	44614	44614	NOM	LOC	lakes
-1	44617	44617	NOM	LOC	woods
-1	44643	44643	PRON	PER	they
-1	44659	44661	NOM	PER	an experienced leader
-1	44663	44663	PRON	PER	their
-1	44670	44670	PRON	PER	they
-1	44672	44672	PRON	PER	their
-1	44680	44681	NOM	GPE	various nations
-1	44686	44686	PRON	PER	they
-1	44689	44693	NOM	LOC	the remotest part of Lapland
74	44693	44693	PROP	GPE	Lapland
-1	44698	44701	NOM	LOC	a wide marshy lake
-1	44705	44707	NOM	LOC	numerous reedy islands
-1	44715	44720	NOM	LOC	dark forests of pine and birch
-1	44722	44722	NOM	GPE	Here
-1	44728	44728	NOM	PER	man
-1	44733	44733	PRON	PER	they
-1	44743	44743	PRON	PER	their
-1	44757	44759	NOM	LOC	this sheltered spot
351	44761	44761	PROP	PER	Indur
-1	44766	44766	PRON	PER	his
-1	44779	44780	NOM	LOC	the islands
-1	44784	44787	NOM	LOC	every creek and bay
-1	44791	44796	NOM	LOC	the deepest recesses of the woods
-1	44795	44796	NOM	LOC	the woods
-1	44798	44798	PRON	PER	He
-1	44821	44822	NOM	LOC	the earth
-1	44829	44829	PRON	PER	he
-1	44849	44849	PRON	PER	their
-1	44870	44870	PRON	PER	themselves
-1	44872	44872	PRON	PER	their
-1	44872	44873	NOM	PER	their young
-1	44875	44877	NOM	LOC	The whole lake
-1	44889	44889	PRON	PER	their
-1	44894	44895	NOM	LOC	the islands
-1	44899	44899	PRON	PER	their
-1	44917	44918	NOM	LOC	the waters
351	44923	44923	PROP	PER	Indur
-1	44928	44928	PRON	PER	him
-1	44933	44933	PRON	PER	his
-1	44933	44934	NOM	PER	his companions
-1	44936	44941	NOM	LOC	the woody border of the lake
-1	44940	44941	NOM	LOC	the lake
-1	44943	44943	PRON	PER	he
-1	44949	44949	PRON	PER	his
-1	44966	44966	PRON	PER	him
-1	44980	44980	PRON	PER	he
-1	44983	44983	PRON	PER	his
-1	45017	45017	PRON	PER	them
-1	45020	45020	PRON	PER	their
-1	45031	45032	NOM	LOC	the waters
351	45052	45052	PROP	PER	Indur
-1	45057	45057	PRON	PER	their
63	45066	45066	PROP	GPE	Sweden
-1	45068	45070	NOM	LOC	the Baltic sea
75	45072	45072	PROP	GPE	Poland
76	45074	45074	PROP	GPE	Turkey
77	45077	45078	PROP	LOC	Lesser Asia
-1	45082	45082	PRON	PER	their
-1	45089	45093	NOM	LOC	the banks of the Cayster
78	45092	45093	PROP	LOC	the Cayster
-1	45095	45141	NOM	GPE	a noted resort for their species ever since the age of Homer , who in some very beautiful verses has described the manners and actions of the various tribes of aquatic birds in that favourite spot.[1 ] Here they soon recruited from the fatigue of their march
-1	45099	45099	PRON	PER	their
327	45106	45106	PROP	PER	Homer
-1	45133	45133	PRON	PER	they
-1	45140	45140	PRON	PER	their
-1	45145	45145	PRON	PER	themselves
-1	45170	45170	PRON	PER	they
-1	45178	45183	NOM	LOC	the cultivated lands in the neighbourhood
-1	45182	45183	NOM	FAC	the neighbourhood
-1	45190	45195	NOM	LOC	a fine field of young wheat
-1	45197	45198	NOM	PER	the owner
351	45208	45208	PROP	PER	Indur
-1	45211	45214	NOM	PER	several of his companions
-1	45213	45213	PRON	PER	his
-1	45213	45214	NOM	PER	his companions
-1	45227	45227	PRON	PER	them
-1	45231	45231	PRON	PER	they
-1	45239	45239	PRON	PER	their
-1	45249	45249	PRON	PER	their
79	45263	45263	PROP	GPE	Asia
-1	45263	45266	NOM	LOC	Asia ’s wat’ry plains
-1	45265	45266	NOM	LOC	wat’ry plains
78	45273	45274	PROP	LOC	Cayster ’s
-1	45277	45277	PRON	PER	their
-1	45283	45283	PRON	PER	their
351	45309	45309	PROP	PER	Indur
-1	45318	45318	PRON	PER	he
-1	45324	45325	NOM	FAC	a dormouse
-1	45330	45337	NOM	LOC	a hole at the foot of a bush
-1	45343	45358	NOM	GPE	a country where the winter was pretty severe , he did not awake for some weeks
-1	45352	45352	PRON	PER	he
-1	45373	45374	NOM	LOC	the earth
-1	45376	45376	PRON	PER	he
-1	45378	45378	PRON	PER	himself
-1	45385	45385	PRON	PER	his
-1	45396	45396	PRON	PER	he
-1	45399	45399	PRON	PER	he
-1	45401	45409	NOM	PER	a female companion whom he found by his side
-1	45405	45405	PRON	PER	he
-1	45408	45408	PRON	PER	his
-1	45412	45412	PRON	PER	she
-1	45418	45418	PRON	PER	they
-1	45425	45425	PRON	PER	she
-1	45438	45438	PRON	PER	they
-1	45458	45458	PRON	PER	they
-1	45468	45468	PRON	PER	they
-1	45476	45476	PRON	PER	their
-1	45476	45477	NOM	FAC	their hole
-1	45489	45489	PRON	PER	they
-1	45507	45507	PRON	PER	they
-1	45521	45521	PRON	PER	them
-1	45528	45528	PRON	PER	they
-1	45545	45545	PRON	PER	they
-1	45556	45556	NOM	LOC	abroad
-1	45558	45558	PRON	PER	Their
-1	45568	45568	PRON	PER	they
-1	45589	45589	PRON	PER	Their
-1	45599	45599	PRON	PER	they
-1	45611	45611	PRON	PER	they
-1	45614	45616	NOM	PER	a young family
-1	45618	45618	PRON	PER	They
-1	45623	45623	NOM	FAC	home
-1	45639	45639	PRON	PER	their
-1	45655	45655	PRON	PER	they
-1	45681	45681	PRON	PER	their
-1	45681	45682	NOM	FAC	their storehouses
351	45689	45689	PROP	PER	Indur
-1	45698	45698	PRON	PER	his
-1	45698	45699	NOM	FAC	his dwelling
-1	45701	45701	PRON	PER	he
-1	45712	45712	PRON	PER	him
-1	45718	45718	PRON	PER	him
-1	45724	45724	PRON	PER	him
-1	45727	45727	PRON	PER	his
351	45741	45741	PROP	PER	Indur
-1	45743	45743	PRON	PER	himself
-1	45756	45759	NOM	LOC	the isle of Ceylon
81	45759	45759	PROP	GPE	Ceylon
-1	45772	45772	PRON	PER	he
-1	45784	45784	PRON	PER	his
-1	45790	45790	PRON	PER	his
-1	45790	45791	NOM	PER	his companions
-1	45799	45803	NOM	LOC	the ever - verdant woods
-1	45816	45816	PRON	PER	their
-1	45849	45849	PRON	PER	they
-1	45853	45853	PRON	PER	their
-1	45859	45860	NOM	LOC	deep rivers
-1	45875	45876	NOM	LOC	the forests
351	45892	45892	PROP	PER	Indur
-1	45900	45900	PRON	PER	him
-1	45903	45903	PRON	PER	his
-1	45919	45919	PRON	PER	he
-1	45948	45948	PRON	PER	his
-1	45952	45952	PRON	PER	his
-1	45972	45972	PRON	PER	him
-1	45980	45980	PRON	PER	his
-1	45983	45983	PRON	PER	his
351	45995	45995	PROP	PER	Indur
351	46009	46009	PROP	PER	Indur
-1	46016	46022	NOM	PER	the tiger , setting up a roar
-1	46027	46027	PRON	PER	him
-1	46032	46032	PRON	PER	his
351	46036	46036	PROP	PER	Indur
-1	46042	46042	PRON	PER	him
-1	46046	46046	PRON	PER	his
-1	46052	46052	PRON	PER	his
-1	46063	46063	PRON	PER	He
351	46081	46081	PROP	PER	Indur
-1	46090	46090	PRON	PER	him
351	46110	46110	PROP	PER	Indur
-1	46116	46116	PRON	PER	his
-1	46116	46117	NOM	PER	his companions
-1	46125	46125	PRON	PER	he
-1	46129	46129	PRON	PER	his
-1	46138	46138	PRON	PER	him
-1	46149	46149	PRON	PER	he
-1	46164	46165	NOM	LOC	the forest
-1	46171	46174	NOM	LOC	some fields of maize
-1	46176	46176	PRON	PER	They
-1	46194	46211	NOM	PER	the inhabitants taking the alarm , assembled in great numbers , and with fierce shouts and flaming brands
-1	46213	46213	PRON	PER	them
-1	46216	46217	NOM	LOC	the woods
-1	46224	46224	PRON	PER	they
-1	46229	46229	PRON	PER	them
-1	46234	46234	PRON	PER	they
-1	46240	46241	NOM	PER	some prisoners
-1	46246	46246	PRON	PER	they
-1	46290	46291	NOM	FAC	several apartments
-1	46306	46306	PRON	PER	They
-1	46328	46329	NOM	PER	the males
-1	46332	46332	PRON	PER	them
-1	46334	46335	NOM	FAC	the enclosures
351	46337	46337	PROP	PER	Indur
-1	46340	46347	NOM	PER	the first who was decoyed by their artifices
-1	46346	46346	PRON	PER	their
-1	46351	46352	NOM	PER	some others
-1	46356	46356	PRON	PER	he
-1	46363	46364	NOM	FAC	the enclosure
-1	46368	46369	NOM	FAC	the passage
-1	46372	46372	PRON	PER	they
-1	46378	46378	PRON	PER	they
-1	46384	46388	NOM	PER	the females leading the way
-1	46392	46392	PRON	PER	their
-1	46397	46397	PRON	PER	they
-1	46410	46411	NOM	FAC	the passage
-1	46419	46423	NOM	PER	men placed for that purpose
-1	46426	46427	NOM	PER	the elephants
-1	46438	46438	PRON	PER	they
-1	46442	46442	PRON	PER	their
-1	46445	46445	PRON	PER	they
-1	46456	46456	PRON	PER	their
-1	46464	46465	NOM	PER	the hunters
-1	46469	46469	PRON	PER	them
-1	46472	46472	PRON	PER	them
-1	46489	46489	PRON	PER	them
-1	46506	46506	PRON	PER	they
-1	46513	46513	PRON	PER	They
-1	46526	46526	PRON	PER	them
-1	46535	46535	PRON	PER	their
-1	46545	46546	NOM	PER	close prisoners
-1	46548	46548	PRON	PER	They
-1	46553	46554	NOM	FAC	separate stables
351	46573	46573	PROP	PER	Indur
-1	46576	46577	NOM	PER	five more
81	46583	46583	PROP	GPE	Ceylon
-1	46585	46588	NOM	LOC	the continent of India
82	46588	46588	PROP	GPE	India
-1	46593	46599	NOM	PER	one of the princes of the country
-1	46595	46599	NOM	PER	the princes of the country
-1	46598	46599	NOM	GPE	the country
-1	46601	46601	PRON	PER	He
-1	46620	46620	NOM	PER	people
-1	46622	46622	PRON	PER	his
-1	46637	46637	NOM	VEH	ships
-1	46654	46654	PRON	PER	his
-1	46654	46655	NOM	PER	his lord
-1	46664	46664	PRON	PER	he
-1	46669	46669	PRON	PER	he
-1	46695	46696	NOM	PER	Eastern royalty
351	46707	46707	PROP	PER	Indur
-1	46720	46720	PRON	PER	he
-1	46724	46728	NOM	PER	a number of his fellows
-1	46727	46727	PRON	PER	his
-1	46727	46728	NOM	PER	his fellows
-1	46731	46732	NOM	FAC	the field
-1	46736	46736	PRON	PER	his
-1	46747	46748	NOM	PER	some soldiers
-1	46756	46756	PRON	PER	They
-1	46762	46763	NOM	PER	the enemy
351	46774	46774	PROP	PER	Indur
-1	46776	46777	NOM	PER	the rest
-1	46782	46782	PRON	PER	their
-1	46782	46783	NOM	PER	their leaders
-1	46794	46794	PRON	PER	they
-1	46801	46801	PRON	PER	their
-1	46816	46817	NOM	PER	The elephants
-1	46824	46830	NOM	PER	those who were drawn up before them
-1	46830	46830	PRON	PER	them
-1	46833	46833	PRON	PER	their
-1	46847	46847	PRON	PER	them
-1	46849	46849	PRON	PER	Their
-1	46868	46868	NOM	PER	others
351	46870	46870	PROP	PER	Indur
-1	46877	46877	PRON	PER	his
-1	46886	46886	PRON	PER	him
-1	46898	46898	PRON	PER	he
-1	46904	46905	NOM	LOC	the plain
-1	46914	46914	PRON	PER	their
-1	46914	46916	NOM	PER	their own infantry
-1	46918	46918	PRON	PER	he
-1	46929	46929	PRON	PER	them
-1	46935	46935	PRON	PER	His
-1	46935	46936	NOM	PER	His leader
-1	46943	46943	PRON	PER	him
-1	46947	46947	PRON	PER	him
-1	46950	46950	PRON	PER	his
-1	46950	46952	NOM	PER	his own party
-1	46958	46958	PRON	PER	he
-1	46964	46964	PRON	PER	his
-1	46973	46973	PRON	PER	his
-1	46977	46977	PRON	PER	his
-1	46983	46983	PRON	PER	he
-1	46995	46995	PRON	PER	his
351	46998	46998	PROP	PER	Indur
-1	47001	47001	PRON	PER	his
-1	47017	47017	PRON	PER	he
-1	47032	47034	NOM	LOC	the arctic seas
-1	47037	47037	PRON	PER	he
-1	47044	47044	PRON	PER	his
-1	47054	47054	PRON	PER	he
-1	47056	47056	PRON	PER	his
-1	47059	47059	PRON	PER	he
-1	47075	47075	PRON	PER	he
-1	47098	47104	NOM	PER	All the other inhabitants of the ocean
-1	47103	47104	NOM	LOC	the ocean
-1	47109	47109	PRON	PER	him
-1	47111	47111	PRON	PER	He
-1	47133	47133	PRON	PER	his
-1	47140	47140	PRON	PER	he
-1	47143	47143	PRON	PER	himself
-1	47150	47150	PRON	PER	me
-1	47152	47152	PRON	PER	I
-1	47174	47174	PRON	PER	me
-1	47178	47178	PRON	PER	his
-1	47188	47188	PRON	PER	he
-1	47192	47192	PRON	PER	him
-1	47199	47199	PRON	PER	his
351	47219	47219	PROP	PER	Indur
-1	47223	47223	PRON	PER	him
-1	47227	47227	PRON	PER	his
-1	47232	47232	PRON	PER	his
351	47235	47235	PROP	PER	Indur
-1	47242	47243	NOM	LOC	the sea
-1	47260	47260	PRON	PER	his
-1	47260	47262	NOM	PER	his cruel foe
-1	47264	47264	PRON	PER	He
-1	47277	47277	PRON	PER	his
-1	47292	47292	PRON	PER	his
-1	47297	47297	PRON	PER	him
351	47314	47314	PROP	PER	Indur
-1	47318	47318	PRON	PER	his
-1	47323	47323	PRON	PER	he
-1	47326	47330	NOM	LOC	the boundless fields of ocean
-1	47335	47335	PRON	LOC	its
-1	47343	47343	PRON	LOC	its
-1	47349	47349	PRON	PER	his
-1	47349	47350	NOM	PER	his companions
-1	47357	47358	NOM	PER	a mate
-1	47360	47360	PRON	PER	he
-1	47362	47362	PRON	PER	his
-1	47365	47365	PRON	PER	her
-1	47376	47378	NOM	PER	two young ones
-1	47382	47382	PRON	PER	he
-1	47393	47393	PRON	PER	he
-1	47400	47401	NOM	LOC	the surface
-1	47416	47416	PRON	PER	his
-1	47424	47424	PRON	PER	he
-1	47434	47434	PRON	PER	he
-1	47444	47444	PRON	PER	his
-1	47449	47449	PRON	PER	he
-1	47465	47465	PRON	PER	he
-1	47471	47472	NOM	LOC	the deep
-1	47482	47482	PRON	PER	him
-1	47495	47495	PRON	PER	him
-1	47503	47503	PRON	PER	him
-1	47506	47506	PRON	PER	his
-1	47506	47508	NOM	PER	his unseen foes
-1	47517	47517	PRON	PER	he
-1	47543	47543	PRON	PER	he
-1	47554	47554	PRON	PER	him
-1	47574	47576	NOM	PER	this enormous creature
-1	47588	47589	NOM	VEH	a ship
-1	47592	47592	PRON	PER	he
351	47618	47618	PROP	PER	Indur
-1	47632	47632	PRON	PER	its
-1	47632	47634	NOM	PER	its young companions
-1	47646	47646	PRON	PER	their
-1	47646	47647	NOM	PER	their parents
-1	47650	47650	PRON	PER	them
-1	47661	47661	PRON	PER	them
-1	47669	47670	NOM	PER	the queen
-1	47675	47675	PRON	PER	their
-1	47689	47689	PRON	PER	They
-1	47694	47694	PRON	PER	her
-1	47709	47719	NOM	PER	A man presently planting a ladder , ascended with a beehive
-1	47723	47723	PRON	PER	them
-1	47727	47727	PRON	PER	they
-1	47732	47732	PRON	PER	their
-1	47732	47734	NOM	FAC	their new habitation
-1	47736	47736	PRON	PER	they
-1	47743	47744	NOM	FAC	the garden
-1	47755	47755	PRON	PER	their
-1	47774	47774	PRON	PER	them
-1	47781	47782	NOM	FAC	the garden
-1	47784	47786	NOM	FAC	the neighbouring fields
-1	47795	47795	PRON	PER	They
-1	47806	47806	PRON	PER	they
-1	47812	47812	PRON	PER	their
-1	47812	47813	NOM	FAC	their house
-1	47816	47816	PRON	PER	they
-1	47824	47824	PRON	PER	their
-1	47824	47825	NOM	FAC	their cells
-1	47828	47828	PRON	PER	them
-1	47837	47837	PRON	PER	their
-1	47842	47842	PRON	PER	they
-1	47850	47850	PRON	PER	they
-1	47870	47870	PRON	PER	they
-1	47872	47873	NOM	FAC	the cells
-1	47875	47875	PRON	PER	they
-1	47887	47888	NOM	FAC	other cells
-1	47890	47891	NOM	PER	the queen
-1	47895	47895	PRON	PER	her
-1	47930	47930	PRON	PER	their
-1	47934	47934	NOM	PER	others
-1	47953	47953	PRON	PER	their
-1	47962	47962	PRON	PER	they
-1	47967	47967	PRON	PER	their
351	47983	47983	PROP	PER	Indur
-1	48010	48010	NOM	FAC	home
-1	48020	48020	PRON	PER	they
-1	48023	48023	NOM	FAC	home
-1	48027	48027	PRON	PER	themselves
-1	48030	48030	PRON	PER	their
-1	48030	48031	NOM	FAC	their cells
351	48042	48042	PROP	PER	Indur
-1	48058	48058	PRON	PER	he
-1	48093	48093	PRON	PER	their
-1	48107	48107	PRON	PER	they
-1	48115	48115	PRON	PER	their
-1	48120	48120	PRON	PER	They
-1	48125	48125	PRON	PER	their
-1	48125	48126	NOM	FAC	their store
-1	48135	48135	PRON	PER	their
-1	48152	48152	PRON	PER	himself
-1	48154	48158	NOM	PER	The owner of the hives
-1	48168	48168	PRON	PER	his
-1	48172	48172	PRON	PER	he
351	48190	48190	PROP	PER	Indur
-1	48271	48271	PRON	PER	they
351	48278	48278	PROP	PER	Indur
-1	48284	48284	PRON	PER	He
-1	48295	48297	NOM	FAC	a spacious warren
-1	48302	48304	NOM	GPE	a populous town
-1	48310	48314	NOM	LOC	burrows running deep under ground
-1	48322	48323	NOM	PER	more families
-1	48328	48329	NOM	FAC	the warren
-1	48346	48348	NOM	PER	others frisking about
-1	48352	48353	NOM	PER	one another
-1	48363	48363	PRON	PER	they
-1	48370	48370	PRON	PER	them
-1	48379	48379	NOM	PER	enemies
-1	48386	48386	PRON	PER	them
-1	48392	48392	PRON	PER	they
-1	48407	48408	NOM	LOC	the earth
-1	48412	48413	NOM	PER	each other
351	48424	48424	PROP	PER	Indur
-1	48436	48437	NOM	PER	a mate
-1	48441	48446	NOM	PER	the father of a numerous offspring
-1	48444	48446	NOM	PER	a numerous offspring
-1	48448	48452	NOM	PER	Several of the little ones
-1	48450	48452	NOM	PER	the little ones
-1	48473	48474	NOM	FAC	the warren
-1	48493	48493	PRON	PER	them
-1	48498	48498	PRON	PER	their
351	48501	48501	PROP	PER	Indur
-1	48502	48502	PRON	PER	himself
-1	48507	48507	PRON	PER	He
-1	48545	48545	PRON	PER	he
-1	48554	48554	PRON	PER	them
-1	48558	48558	PRON	PER	he
-1	48563	48575	NOM	PER	a sportsman who lay on the watch behind a hedge adjoining the warren
-1	48574	48575	NOM	FAC	the warren
-1	48608	48608	PRON	PER	they
-1	48633	48633	PRON	PER	them
-1	48645	48645	PRON	PER	their
351	48651	48651	PROP	PER	Indur
