COREF	start_token	end_token	prop	cat	text
-1	4007	4009	NOM	PER	a noble Prince
-1	4015	4015	PRON	PER	our
-1	4015	4016	NOM	PER	our Princess
-1	4027	4028	NOM	PER	the Queen
-1	4030	4031	NOM	PER	the Princess
-1	4034	4034	PRON	PER	her
2	4038	4039	PROP	PER	Prince Michael
-1	4043	4043	PRON	PER	her
-1	4048	4049	NOM	PER	The Prince
-1	4055	4056	NOM	FAC	the palace
0	4060	4061	PROP	PER	Princess Joan
-1	4077	4077	PRON	PER	his
-1	4081	4081	PRON	PER	he
-1	4087	4087	PRON	PER	I
-1	4091	4091	PRON	PER	her
-1	4096	4096	PRON	PER	she
-1	4102	4102	PRON	PER	I
-1	4105	4105	PRON	PER	her
0	4113	4113	PROP	PER	Joan
-1	4116	4116	PRON	PER	he
-1	4124	4124	PRON	PER	me
-1	4131	4131	PRON	PER	I
-1	4138	4138	PRON	PER	you
-1	4145	4145	PRON	PER	you
0	4150	4150	PROP	PER	Joan
-1	4153	4153	PRON	PER	I
-1	4164	4164	PRON	PER	I
-1	4175	4175	PRON	PER	me
-1	4179	4179	PRON	PER	I
-1	4191	4191	PRON	PER	you
2	4195	4195	PROP	PER	Michael
-1	4198	4198	PRON	PER	he
-1	4200	4200	PRON	PER	his
-1	4204	4204	PRON	PER	her
-1	4208	4208	PRON	PER	he
-1	4212	4213	NOM	FAC	the palace
-1	4215	4216	NOM	PER	the Queen
0	4218	4218	PROP	PER	Joan
-1	4226	4227	NOM	PER	the Queen
0	4231	4232	PROP	PER	Princess Joan
2	4243	4244	PROP	PER	Prince Michael
-1	4250	4250	PRON	PER	he
-1	4253	4253	PRON	PER	his
-1	4253	4255	NOM	FAC	his own home
-1	4259	4259	PRON	PER	he
-1	4264	4270	NOM	FAC	the tower in which dwelt the magician
-1	4269	4270	NOM	PER	the magician
-1	4272	4272	PRON	PER	He
-1	4274	4275	NOM	FAC	the tower
-1	4278	4280	NOM	PER	the old man
-1	4287	4287	PRON	PER	he
-1	4292	4292	PRON	PER	him
-1	4295	4295	PRON	PER	he
-1	4301	4301	PRON	PER	I
-1	4304	4304	PRON	PER	you
-1	4309	4309	PRON	PER	he
2	4315	4315	PROP	PER	Michael
-1	4317	4318	NOM	FAC	the room
-1	4322	4322	PRON	PER	you
0	4325	4326	PROP	PER	Princess Joan
-1	4330	4330	PRON	PER	you
-1	4335	4335	PRON	PER	her
-1	4339	4339	PRON	PER	I
-1	4342	4342	PRON	PER	her
-1	4345	4346	NOM	PER	no one
2	4350	4350	PROP	PER	Michael
-1	4356	4356	PRON	PER	I
-1	4363	4363	PRON	PER	her
-1	4373	4373	PRON	PER	You
-1	4384	4385	NOM	PER	the wizard
-1	4394	4394	PRON	PER	you
-1	4397	4397	PRON	PER	her
-1	4401	4401	PRON	PER	her
-1	4403	4403	PRON	PER	my
-1	4403	4404	NOM	PER	my son
-1	4409	4409	PRON	PER	your
-1	4409	4411	NOM	FAC	your own home
-1	4417	4417	PRON	PER	your
-1	4426	4426	PRON	PER	I
-1	4438	4438	PRON	PER	my
2	4444	4444	PROP	PER	Michael
-1	4449	4449	PRON	PER	me
-1	4457	4457	PRON	PER	I
-1	4467	4468	NOM	PER	A fairy
-1	4471	4471	PRON	PER	her
-1	4476	4477	NOM	PER	the wizard
-1	4484	4484	PRON	PER	she
-1	4486	4487	NOM	PER	no one
-1	4495	4495	PRON	PER	she
-1	4514	4514	PRON	PER	her
-1	4516	4516	PRON	PER	she
-1	4525	4526	NOM	PER	The fairy
-1	4528	4528	PRON	PER	she
-1	4533	4533	PRON	PER	her
-1	4533	4534	NOM	PER	her mother
-1	4536	4536	PRON	PER	her
-1	4541	4541	PRON	PER	she
-1	4547	4547	PRON	PER	I
-1	4552	4552	PRON	PER	her
-1	4560	4560	PRON	PER	her
2	4564	4564	PROP	PER	Michael
-1	4570	4570	PRON	PER	I
-1	4576	4576	PRON	PER	me
-1	4581	4582	NOM	PER	the fairy
-1	4588	4588	PRON	PER	She
-1	4593	4605	NOM	FAC	a castle in which are kept all the hearts of men and women
-1	4603	4603	NOM	PER	men
-1	4605	4605	NOM	PER	women
-1	4608	4608	NOM	PER	fairies
-1	4613	4613	PRON	PER	they
-1	4614	4614	PRON	PER	themselves
-1	4619	4620	NOM	FAC	this castle
-1	4629	4629	PRON	FAC	it
-1	4633	4656	NOM	PER	an old gnome , who is spiteful and cruel , and who pays no heed to those who beg him to let them enter
-1	4652	4652	PRON	PER	him
-1	4655	4655	PRON	PER	them
-1	4660	4661	NOM	PER	the Princess
-1	4665	4665	PRON	PER	your
-1	4665	4666	NOM	FAC	your home
-1	4670	4670	PRON	PER	you
-1	4673	4673	PRON	PER	you
0	4682	4684	PROP	PER	poor Princess Joan
-1	4690	4690	PRON	PER	I
2	4696	4696	PROP	PER	Michael
-1	4701	4701	PRON	PER	me
-1	4708	4708	PRON	PER	I
-1	4718	4719	NOM	PER	the sorcerer
-1	4722	4722	PRON	PER	his
-1	4735	4737	NOM	PER	the young man
-1	4744	4744	PRON	PER	he
-1	4752	4752	PRON	PER	I
-1	4755	4755	PRON	PER	you
-1	4759	4759	PRON	PER	you
-1	4764	4764	PRON	PER	you
-1	4772	4772	PRON	PER	you
-1	4811	4811	PRON	PER	you
-1	4816	4818	NOM	LOC	land and sea
-1	4828	4828	PRON	PER	you
-1	4830	4830	PRON	PER	your
-1	4834	4834	PRON	PER	you
-1	4839	4848	NOM	FAC	the castle wherein is imprisoned the heart of your Princess
-1	4847	4847	PRON	PER	your
-1	4847	4848	NOM	PER	your Princess
-1	4851	4852	NOM	PER	The Prince
-1	4854	4855	NOM	PER	the magician
-1	4864	4864	PRON	PER	him
-1	4871	4871	PRON	PER	he
-1	4873	4876	NOM	FAC	the strangely lighted chamber
-1	4881	4883	NOM	FAC	the dark staircase
-1	4889	4891	NOM	LOC	the hill outside
2	4903	4903	PROP	PER	Michael
-1	4916	4916	PRON	PER	he
2	4963	4963	PROP	PER	Michael
-1	4970	4970	PRON	PER	he
-1	4975	4975	PRON	PER	he
-1	4979	4979	PRON	PER	his
-1	4979	4980	NOM	PER	his father
-1	4979	4982	NOM	FAC	his father 's palace
-1	4988	4988	PRON	PER	he
-1	4994	4994	PRON	PER	I
-1	5001	5001	PRON	PER	me
-1	5002	5002	PRON	PER	my
-1	5002	5003	NOM	PER	my Princess
0	5004	5004	PROP	PER	Joan
-1	5008	5008	PRON	PER	he
-1	5018	5018	PRON	PER	he
-1	5021	5021	NOM	GPE	towns
-1	5021	5029	NOM	GPE	towns and villages which he had never seen before
-1	5025	5025	PRON	PER	he
-1	5034	5034	PRON	PER	he
-1	5042	5042	PRON	PER	he
-1	5064	5064	NOM	PER	people
-1	5072	5072	PRON	PER	their
-1	5075	5075	PRON	PER	he
-1	5086	5086	PRON	PER	he
-1	5101	5101	PRON	PER	he
-1	5104	5106	NOM	GPE	a little town
-1	5124	5124	PRON	PER	he
-1	5146	5146	PRON	PER	he
-1	5149	5150	NOM	LOC	strange lands
-1	5153	5153	PRON	PER	his
-1	5157	5157	PRON	PER	he
-1	5163	5163	PRON	PER	I
-1	5167	5168	NOM	LOC	the world
-1	5180	5190	NOM	FAC	the castle where they keep the heart of my poor Joan
-1	5183	5183	PRON	PER	they
-1	5188	5188	PRON	PER	my
-1	5188	5190	NOM	PER	my poor Joan
0	5190	5190	PROP	PER	Joan
-1	5195	5195	PRON	PER	he
-1	5198	5201	NOM	LOC	the sea - shore
-1	5207	5207	PRON	PER	him
-1	5209	5212	NOM	LOC	a great cold sea
-1	5217	5217	PRON	PER	he
-1	5222	5222	NOM	LOC	land
-1	5230	5230	PRON	LOC	it
-1	5233	5233	PRON	PER	he
-1	5236	5236	PRON	PER	he
-1	5241	5241	PRON	PER	he
-1	5259	5260	NOM	PER	some fishermen
-1	5264	5265	NOM	LOC	the beach
-1	5269	5269	PRON	PER	their
-1	5269	5270	NOM	VEH	their boats
2	5272	5272	PROP	PER	Michael
-1	5276	5276	PRON	PER	them
-1	5283	5283	PRON	PER	his
-1	5290	5290	PRON	PER	they
-1	5293	5293	PRON	PER	him
-1	5296	5296	PRON	PER	their
-1	5296	5297	NOM	VEH	their boats
-1	5301	5302	NOM	PER	the men
-1	5307	5309	NOM	PER	one of them
-1	5309	5309	PRON	PER	them
-1	5315	5315	PRON	PER	you
-1	5319	5320	NOM	VEH	a boat
-1	5322	5322	PRON	PER	We
-1	5324	5324	PRON	PER	them
-1	5328	5329	NOM	LOC	the shore
-1	5332	5335	NOM	VEH	no boat or ship
-1	5339	5340	NOM	LOC	this sea
-1	5343	5344	NOM	PER	no one
-1	5346	5347	NOM	LOC	what land
-1	5354	5354	PRON	PER	I
2	5365	5365	PROP	PER	Michael
-1	5369	5369	PRON	PER	me
-1	5372	5372	PRON	PER	you
-1	5377	5377	PRON	PER	me
-1	5378	5378	PRON	PER	your
-1	5378	5380	NOM	VEH	your largest boat
-1	5385	5386	NOM	PER	the men
-1	5391	5391	NOM	PER	one
-1	5395	5395	PRON	PER	He
-1	5405	5405	NOM	PER	another
-1	5409	5409	PRON	PER	his
-1	5419	5420	NOM	PER	the madman
-1	5422	5422	PRON	PER	his
-1	5428	5428	PRON	PER	him
-1	5431	5431	PRON	PER	us
-1	5435	5435	PRON	PER	they
2	5437	5437	PROP	PER	Michael
-1	5438	5438	PRON	PER	their
-1	5438	5440	NOM	VEH	their best boat
-1	5443	5443	PRON	PER	he
-1	5445	5445	PRON	PER	them
-1	5449	5449	PRON	PER	he
-1	5460	5460	PRON	PER	He
-1	5465	5465	PRON	PER	he
-1	5473	5473	PRON	PER	him
-1	5483	5487	NOM	LOC	the cold , gray sea
-1	5494	5494	PRON	PER	he
-1	5496	5497	NOM	VEH	the boat
-1	5502	5502	PRON	PER	he
-1	5519	5519	PRON	PER	he
-1	5527	5527	PRON	PER	himself
-1	5528	5528	PRON	PER	he
-1	5533	5533	PRON	PER	he
-1	5535	5535	PRON	PER	he
-1	5543	5543	PRON	PER	his
-1	5543	5544	NOM	VEH	his boat
-1	5549	5549	NOM	LOC	land
-1	5553	5573	NOM	LOC	a flat , lonely shore , without trees or grass growing in sight , and facing him was an immense castle
-1	5569	5569	PRON	PER	him
-1	5571	5573	NOM	FAC	an immense castle
-1	5575	5575	PRON	FAC	It
-1	5583	5586	NOM	FAC	a more gloomy place
-1	5612	5613	NOM	FAC	the castle
-1	5631	5632	NOM	FAC	a prison
-1	5634	5635	NOM	FAC	a castle
-1	5638	5638	PRON	FAC	it
-1	5651	5652	NOM	FAC	a bridge
2	5654	5654	PROP	PER	Michael
-1	5656	5656	PRON	PER	his
-1	5656	5657	NOM	VEH	his boat
-1	5659	5659	NOM	LOC	shore
-1	5664	5664	PRON	FAC	it
-1	5674	5674	PRON	PER	he
-1	5677	5678	NOM	LOC	the moat
-1	5685	5686	NOM	FAC	the castle
-1	5689	5689	PRON	PER	he
-1	5691	5693	NOM	FAC	a little hut
-1	5698	5698	PRON	FAC	it
-1	5700	5705	NOM	PER	an old man apparently fast asleep
-1	5707	5707	PRON	PER	He
-1	5714	5714	PRON	PER	his
-1	5726	5726	PRON	PER	he
-1	5731	5731	PRON	PER	his
-1	5736	5736	PRON	PER	him
2	5747	5747	PROP	PER	Michael
-1	5750	5750	PRON	PER	them
-1	5756	5756	PRON	PER	them
-1	5764	5766	NOM	PER	the gray man
-1	5768	5768	PRON	PER	his
-1	5784	5784	PRON	PER	him
-1	5787	5787	PRON	PER	he
-1	5795	5796	NOM	PER	the Prince
-1	5804	5804	PRON	PER	him
-1	5809	5809	NOM	PER	Friend
-1	5811	5811	PRON	PER	I
-1	5813	5813	PRON	PER	you
-1	5816	5816	PRON	PER	me
-1	5818	5818	PRON	PER	I
-1	5822	5823	NOM	FAC	the castle
-1	5827	5827	PRON	PER	you
-1	5836	5836	PRON	PER	me
-1	5841	5843	NOM	PER	the old man
-1	5847	5847	PRON	PER	I
-1	5853	5854	NOM	PER	no one
-1	5858	5858	PRON	PER	my
-1	5863	5863	PRON	PER	you
-1	5865	5865	PRON	PER	me
2	5875	5875	PROP	PER	Michael
-1	5878	5878	PRON	PER	I
-1	5886	5886	PRON	PER	he
-1	5891	5891	PRON	PER	his
-1	5894	5894	PRON	PER	he
-1	5899	5901	NOM	PER	the old man
-1	5905	5905	PRON	PER	Your
-1	5910	5910	PRON	PER	me
-1	5913	5913	PRON	PER	he
-1	5923	5923	PRON	PER	I
-1	5933	5933	PRON	PER	I
-1	5938	5938	PRON	PER	my
-1	5941	5941	PRON	PER	me
-1	5947	5947	PRON	PER	me
-1	5955	5955	PRON	PER	I
-1	5958	5958	PRON	PER	you
-1	5962	5963	NOM	FAC	the castle
-1	5971	5971	PRON	PER	I
2	5976	5976	PROP	PER	Michael
-1	5981	5981	PRON	PER	I
-1	5984	5985	NOM	FAC	the castle
-1	5998	5998	PRON	PER	me
-1	6008	6010	NOM	PER	the old man
-1	6024	6024	PRON	PER	you
-1	6037	6037	PRON	PER	you
-1	6040	6040	PRON	PER	my
-1	6040	6041	NOM	PER	my slave
2	6049	6049	PROP	PER	Michael
-1	6069	6071	NOM	PER	the old man
-1	6077	6077	PRON	PER	him
-1	6083	6085	NOM	FAC	the little cottage
-1	6093	6093	PRON	PER	he
-1	6108	6108	PRON	PER	he
2	6111	6111	PROP	PER	Michael
2	6141	6141	PROP	PER	Michael
-1	6150	6150	PRON	PER	his
-1	6154	6156	NOM	PER	the old man
-1	6176	6176	PRON	PER	his
-1	6181	6181	PRON	PER	he
-1	6185	6185	PRON	PER	his
-1	6212	6212	PRON	PER	he
-1	6244	6244	PRON	PER	he
-1	6251	6252	NOM	FAC	the castle
-1	6255	6255	PRON	PER	you
-1	6273	6273	PRON	PER	your
-1	6277	6277	PRON	PER	you
-1	6295	6295	PRON	PER	your
-1	6303	6303	PRON	PER	you
-1	6304	6304	PRON	PER	yourself
-1	6316	6316	PRON	PER	your
-1	6319	6320	NOM	FAC	the castle
-1	6324	6324	PRON	PER	you
-1	6326	6326	PRON	PER	your
-1	6334	6334	PRON	PER	you
-1	6341	6341	PRON	PER	he
2	6343	6343	PROP	PER	Michael
-1	6345	6345	PRON	PER	he
-1	6361	6361	PRON	PER	he
-1	6362	6362	PRON	PER	himself
-1	6370	6370	PRON	PER	him
-1	6373	6374	NOM	PER	the Prince
-1	6384	6384	PRON	PER	he
-1	6413	6413	PRON	PER	my
-1	6418	6418	PRON	PER	he
-1	6429	6431	NOM	PER	the old man
-1	6442	6442	PRON	PER	him
-1	6444	6445	NOM	FAC	the hut
-1	6448	6448	PRON	PER	him
-1	6454	6454	PRON	PER	he
-1	6457	6457	PRON	PER	himself
-1	6461	6461	PRON	PER	he
-1	6463	6463	PRON	PER	him
-1	6465	6465	PRON	PER	he
2	6473	6473	PROP	PER	Michael
0	6482	6482	PROP	PER	Joan
-1	6488	6488	PRON	PER	he
-1	6492	6494	NOM	PER	the old man
-1	6499	6499	PRON	PER	him
-1	6511	6511	PRON	PER	he
-1	6514	6514	PRON	PER	him
-1	6515	6515	PRON	PER	he
-1	6526	6526	PRON	PER	he
-1	6529	6529	PRON	PER	he
2	6542	6542	PROP	PER	Michael
-1	6551	6551	PRON	PER	he
-1	6557	6557	PRON	PER	he
-1	6576	6576	PRON	PER	your
-1	6582	6582	PRON	PER	mine
-1	6591	6591	PRON	PER	I
-1	6595	6595	PRON	PER	I
-1	6598	6598	PRON	PER	my
-1	6601	6602	NOM	FAC	the castle
-1	6607	6607	PRON	PER	my
-1	6607	6608	NOM	PER	my Princess
-1	6618	6620	NOM	PER	the old man
2	6622	6622	PROP	PER	Michael
-1	6625	6625	PRON	PER	him
-1	6630	6630	PRON	PER	him
-1	6637	6637	PRON	PER	he
-1	6646	6646	PRON	PER	he
-1	6654	6654	PRON	PER	him
-1	6656	6657	NOM	FAC	the hut
-1	6660	6660	PRON	PER	him
-1	6670	6670	PRON	PER	himself
-1	6700	6701	NOM	FAC	the castle
-1	6706	6707	NOM	PER	no one
-1	6730	6730	PRON	FAC	its
2	6743	6743	PROP	PER	Michael
-1	6763	6763	PRON	PER	his
2	6781	6781	PROP	PER	Michael
-1	6792	6794	NOM	PER	the old man
-1	6797	6797	PRON	PER	him
-1	6813	6813	PRON	PER	he
-1	6827	6827	PRON	PER	he
-1	6840	6840	PRON	PER	he
-1	6850	6850	PRON	PER	his
-1	6850	6851	NOM	VEH	his boat
-1	6854	6854	PRON	PER	him
-1	6856	6857	NOM	LOC	the shore
-1	6859	6859	PRON	PER	His
-1	6877	6877	PRON	PER	his
-1	6894	6894	PRON	PER	he
-1	6897	6897	PRON	PER	His
-1	6908	6908	PRON	PER	he
-1	6915	6916	NOM	FAC	the castle
-1	6919	6919	PRON	PER	he
-1	6924	6925	NOM	FAC	the cottage
-1	6944	6944	PRON	PER	his
-1	6956	6956	PRON	PER	him
-1	6961	6961	PRON	PER	he
-1	6967	6967	PRON	PER	he
-1	6969	6971	NOM	PER	the old man
-1	6977	6977	PRON	PER	him
-1	6979	6979	PRON	PER	his
-1	6987	6987	PRON	PER	you
-1	6992	6992	PRON	PER	he
-1	6997	6997	PRON	PER	I
-1	7000	7000	PRON	PER	you
-1	7002	7002	PRON	PER	me
-1	7017	7017	PRON	PER	yours
2	7033	7033	PROP	PER	Michael
-1	7042	7044	NOM	PER	the old man
-1	7047	7047	PRON	PER	I
-1	7060	7060	PRON	PER	you
-1	7061	7061	PRON	PER	your
-1	7064	7064	PRON	PER	I
-1	7067	7067	PRON	PER	mine
-1	7071	7071	PRON	PER	he
-1	7086	7086	PRON	PER	his
2	7090	7090	PROP	PER	Michael
-1	7093	7093	PRON	PER	his
2	7106	7106	PROP	PER	Michael
-1	7109	7109	PRON	PER	his
-1	7113	7113	PRON	PER	he
-1	7120	7120	PRON	PER	he
-1	7130	7130	PRON	PER	his
-1	7134	7134	PRON	PER	I
-1	7140	7140	PRON	PER	he
-1	7152	7152	PRON	PER	I
-1	7159	7159	PRON	PER	I
-1	7164	7164	PRON	PER	myself
-1	7166	7167	NOM	LOC	the sea
-1	7170	7170	PRON	PER	my
-1	7177	7177	PRON	PER	he
-1	7181	7181	PRON	PER	his
-1	7189	7190	NOM	PER	the wizard
-1	7193	7193	PRON	PER	him
-1	7213	7213	PRON	PER	you
-1	7215	7215	PRON	PER	me
-1	7222	7222	PRON	PER	he
-1	7228	7228	PRON	PER	you
-1	7232	7232	PRON	PER	me
-1	7236	7236	PRON	PER	you
-1	7239	7239	PRON	PER	my
-1	7239	7240	NOM	FAC	my home
-1	7242	7242	PRON	PER	my
-1	7242	7243	NOM	PER	my Princess
-1	7247	7247	PRON	PER	she
-1	7249	7249	PRON	PER	me
-1	7261	7261	PRON	PER	they
-1	7263	7263	PRON	PER	we
-1	7265	7265	PRON	PER	her
-1	7267	7268	NOM	PER	another king
-1	7279	7279	PRON	PER	I
-1	7286	7286	PRON	PER	her
-1	7290	7290	PRON	PER	I
-1	7294	7294	PRON	PER	my
2	7303	7303	PROP	PER	Michael
-1	7312	7312	PRON	PER	he
-1	7330	7330	PRON	PER	he
-1	7342	7342	PRON	PER	his
-1	7347	7347	PRON	PER	he
-1	7350	7350	PRON	PER	his
-1	7360	7360	PRON	PER	his
-1	7367	7367	PRON	PER	his
-1	7374	7374	PRON	PER	his
-1	7383	7383	PRON	PER	his
-1	7395	7395	PRON	PER	his
-1	7408	7408	PRON	PER	he
-1	7414	7414	PRON	PER	I
-1	7417	7417	PRON	PER	my
-1	7417	7419	NOM	FAC	my own home
-1	7419	7419	NOM	FAC	home
-1	7420	7421	NOM	PER	no one
-1	7424	7424	PRON	PER	me
-1	7429	7429	PRON	PER	I.
-1	7430	7430	PRON	PER	I
-1	7440	7440	PRON	PER	my
-1	7445	7445	PRON	PER	I
-1	7448	7454	NOM	PER	the old man who has deceived me
-1	7454	7454	PRON	PER	me
-1	7458	7458	PRON	PER	he
-1	7478	7478	PRON	PER	his
-1	7487	7487	PRON	PER	he
-1	7490	7490	PRON	PER	his
-1	7510	7510	PRON	PER	he
-1	7527	7527	PRON	PER	his
-1	7530	7532	NOM	PER	The old man
-1	7535	7535	PRON	PER	them
-1	7547	7547	PRON	PER	his
-1	7557	7557	PRON	PER	him
-1	7565	7565	PRON	PER	me
2	7569	7569	PROP	PER	Michael
-1	7575	7575	PRON	PER	I
-1	7584	7584	PRON	PER	his
-1	7586	7586	PRON	PER	he
-1	7591	7591	PRON	PER	his
-1	7595	7595	PRON	PER	his
2	7634	7634	PROP	PER	Michael
-1	7643	7643	PRON	PER	I
-1	7647	7647	PRON	PER	he
-1	7678	7678	PRON	PER	me
-1	7685	7685	PRON	PER	them
-1	7689	7689	PRON	PER	he
-1	7691	7691	PRON	PER	his
-1	7694	7694	PRON	PER	his
-1	7704	7704	PRON	PER	they
2	7733	7733	PROP	PER	Michael
-1	7739	7739	PRON	PER	he
-1	7742	7742	PRON	PER	his
-1	7759	7760	NOM	FAC	the castle
-1	7764	7766	NOM	PER	the old man
-1	7768	7768	PRON	PER	his
-1	7773	7773	PRON	PER	himself
-1	7792	7792	PRON	PER	he
-1	7807	7811	NOM	PER	no one fully formed animal
-1	7853	7853	PRON	PER	themselves
-1	7870	7870	PRON	PER	they
-1	7872	7877	NOM	PER	a hideous monster of many colours
2	7883	7883	PROP	PER	Michael
-1	7901	7901	PRON	PER	he
-1	7905	7905	PRON	PER	I
-1	7911	7911	PRON	PER	myself
-1	7920	7920	PRON	PER	my
-1	7923	7924	NOM	FAC	the castle
-1	7930	7930	PRON	PER	me
-1	7935	7935	PRON	PER	he
-1	7940	7941	NOM	FAC	the hut
2	7954	7954	PROP	PER	Michael
-1	7957	7957	PRON	PER	his
-1	7973	7973	PRON	PER	I
-1	7980	7980	PRON	PER	he
-1	7990	7990	PRON	PER	I
-1	7992	7993	NOM	FAC	the castle
-1	7995	7995	PRON	PER	I
-1	8007	8008	NOM	PER	any one
-1	8015	8015	PRON	PER	I
-1	8021	8021	PRON	PER	I
-1	8031	8031	PRON	PER	I
-1	8040	8040	PRON	PER	I
-1	8046	8046	PRON	PER	my
-1	8046	8047	NOM	PER	my Joan
-1	8052	8052	PRON	PER	her
-1	8061	8061	PRON	PER	his
-1	8064	8064	PRON	PER	he
-1	8066	8068	NOM	PER	the old man
-1	8082	8082	PRON	PER	him
-1	8085	8085	PRON	PER	he
-1	8090	8092	NOM	LOC	the bridgeless moat
-1	8094	8094	PRON	FAC	It
-1	8100	8100	PRON	PER	he
-1	8102	8102	PRON	FAC	it
-1	8115	8115	PRON	PER	He
-1	8135	8135	PRON	PER	he
-1	8138	8140	NOM	FAC	the outer court
-1	8143	8143	PRON	PER	he
-1	8152	8153	NOM	FAC	the castle
-1	8159	8159	PRON	FAC	it
-1	8183	8183	PRON	PER	he
-1	8186	8186	PRON	PER	He
-1	8189	8198	NOM	FAC	a passage filled with flowers and hung with silken hangings
-1	8200	8200	PRON	PER	He
-1	8219	8219	PRON	PER	he
-1	8225	8225	PRON	PER	He
-1	8240	8240	PRON	PER	he
-1	8250	8250	PRON	PER	he
-1	8253	8255	NOM	FAC	a splendid chamber
-1	8261	8261	PRON	PER	he
2	8339	8339	PROP	PER	Michael
-1	8356	8357	NOM	FAC	the room
2	8367	8367	PROP	PER	Michael
-1	8370	8370	PRON	FAC	it
-1	8374	8374	PRON	PER	he
-1	8389	8395	NOM	PER	a stately dame dressed in black velvet
-1	8401	8401	PRON	PER	him
-1	8405	8405	PRON	PER	her
-1	8411	8411	PRON	PER	I
-1	8417	8417	PRON	PER	you
-1	8419	8419	PRON	PER	I
-1	8421	8424	NOM	PER	mistress of this castle
-1	8423	8424	NOM	FAC	this castle
-1	8427	8427	PRON	PER	you
-1	8433	8433	PRON	PER	I
-1	8437	8437	PRON	PER	you
-1	8439	8439	PRON	PER	me
-1	8442	8442	PRON	PER	you
-1	8446	8446	PRON	PER	you
-1	8449	8449	PRON	PER	you
-1	8458	8458	PRON	PER	me
2	8461	8461	PROP	PER	Michael
-1	8468	8468	PRON	PER	he
-1	8473	8473	PRON	PER	his
-1	8478	8478	PRON	PER	his
-1	8488	8491	NOM	PER	the new - comer
-1	8496	8496	PRON	PER	I
0	8501	8502	PROP	PER	Princess Joan
-1	8507	8507	PRON	PER	you
-1	8514	8516	NOM	PER	the grand lady
-1	8521	8521	PRON	PER	you
-1	8528	8528	PRON	PER	you
-1	8540	8540	PRON	PER	she
2	8552	8552	PROP	PER	Michael
2	8575	8575	PROP	PER	Michael
-1	8583	8583	PRON	PER	he
-1	8596	8596	PRON	PER	him
-1	8602	8602	PRON	PER	his
-1	8610	8610	PRON	PER	she
-1	8619	8619	PRON	PER	her
-1	8623	8623	PRON	PER	he
-1	8625	8629	NOM	PER	no finely - dressed lady
-1	8632	8649	NOM	PER	a wizened old woman , robed in yellow , with an evil yellow face and evil yellow eyes
-1	8651	8651	PRON	PER	He
-1	8664	8666	NOM	PER	the yellow woman
-1	8669	8669	PRON	PER	him
-1	8677	8677	PRON	PER	He
-1	8680	8680	PRON	PER	her
-1	8692	8692	PRON	PER	she
-1	8702	8702	PRON	PER	he
-1	8710	8710	PRON	PER	He
-1	8719	8719	PRON	PER	he
-1	8733	8734	NOM	FAC	the room
-1	8738	8738	PRON	PER	he
-1	8741	8748	NOM	PER	a prisoner alone with the singing - birds
-1	8756	8756	PRON	PER	he
-1	8758	8758	PRON	PER	himself
-1	8762	8762	PRON	PER	I
-1	8767	8771	NOM	LOC	the inside of the castle
-1	8770	8771	NOM	FAC	the castle
-1	8780	8780	PRON	PER	my
-1	8780	8781	NOM	PER	my Joan
-1	8785	8785	PRON	PER	I
-1	8787	8787	PRON	PER	my
-1	8803	8803	PRON	PER	I
-1	8809	8809	PRON	PER	me
-1	8813	8813	PRON	PER	he
-1	8825	8825	PRON	PER	he
-1	8832	8833	NOM	PER	no one
-1	8836	8836	PRON	PER	him
-1	8845	8845	PRON	PER	he
-1	8864	8864	PRON	PER	he
-1	8872	8873	NOM	FAC	the room
4	8882	8882	PROP	PER	Moreover
-1	8898	8898	PRON	PER	he
-1	8909	8909	PRON	PER	he
-1	8933	8934	NOM	FAC	the room
-1	8959	8966	NOM	PER	a little child with bright eyes and hair
-1	8986	8986	PRON	PER	she
2	8989	8989	PROP	PER	Michael
-1	8994	8994	PRON	PER	My
-1	8994	8995	NOM	PER	My mistress
-1	8997	8997	PRON	PER	you
-1	9003	9003	PRON	PER	you
-1	9010	9010	PRON	PER	you
2	9020	9020	PROP	PER	Michael
-1	9033	9033	PRON	PER	I
0	9038	9039	PROP	PER	Princess Joan
-1	9041	9041	PRON	PER	I
-1	9043	9043	PRON	PER	you
-1	9048	9048	PRON	PER	me
-1	9053	9055	NOM	PER	the seeming child
-1	9063	9063	PRON	PER	him
2	9070	9070	PROP	PER	Michael
-1	9073	9073	PRON	PER	his
-1	9085	9087	NOM	PER	no lovely child
-1	9090	9099	NOM	PER	the same yellow hag with shrivelled face and evil eyes
-1	9106	9106	PRON	PER	she
2	9111	9111	PROP	PER	Michael
-1	9115	9115	PRON	PER	he
-1	9123	9123	PRON	PER	she
-1	9128	9128	PRON	PER	he
-1	9134	9134	PRON	PER	he
-1	9136	9136	PRON	PER	he
-1	9151	9151	PRON	PER	I
-1	9159	9159	PRON	PER	he
-1	9164	9164	PRON	PER	I
-1	9168	9168	PRON	PER	I
-1	9174	9175	NOM	PER	the fairy
-1	9179	9179	PRON	PER	me
-1	9191	9191	PRON	PER	he
-1	9205	9205	PRON	PER	he
-1	9216	9216	PRON	PER	him
-1	9219	9219	PRON	PER	he
-1	9230	9230	PRON	PER	he
-1	9237	9237	PRON	PER	he
-1	9243	9243	PRON	PER	he
-1	9255	9255	PRON	PER	I
-1	9262	9262	PRON	PER	he
-1	9271	9271	PRON	PER	my
